,日期,债券简称,债券代码,剩余期限,成交收益率,成交 - 中债(BP),成交净价,成交 - 中债(元),成交量(手),成交金额(万),中债行权,中债到期,中债净价,来源
17,2023-01-18 14:12:07,22驻产01,194174.SH,1.19Y+1.00Y,5.5542%,-18.33,99.7780,0.1921,10000,998.00,5.7375%,6.2297%,99.5859,上固收
18,2023-01-18 14:02:13,22驻产D3,194767.SH,154D,3.1017%,-202.55,100.2200,0.8585,30000,3007.00,--,5.1272%,99.3615,上固收
19,2023-01-18 13:45:27,22驻产D3,194767.SH,154D,5.1467%,1.95,99.3610,-0.0005,15000,1490.00,--,5.1272%,99.3615,上固收
20,2023-01-18 11:26:49,22驻产04,182869.SH,2.75Y+2.00Y,6.6857%,-0.78,95.8410,0.0083,30000,2875.00,6.6935%,7.0053%,95.8327,上固收
21,2023-01-17 15:09:47,22驻产04,182869.SH,2.75Y+2.00Y,6.6948%,1.87,95.8160,-0.0545,15000,1437.00,6.6761%,6.9898%,95.8705,上固收
22,2023-01-17 14:50:22,22驻产04,182869.SH,2.75Y+2.00Y,6.6935%,1.74,95.8190,-0.0515,15000,1437.00,6.6761%,6.9898%,95.8705,上固收
23,2023-01-17 14:39:43,22驻产01,194174.SH,1.19Y+1.00Y,5.5696%,-18.58,99.7600,0.1954,10000,998.00,5.7554%,6.2201%,99.5646,上固收
24,2023-01-16 14:53:49,22驻产01,194174.SH,1.20Y+1.00Y,6.1996%,44.64,99.0520,-0.5116,10000,991.00,5.7532%,6.2022%,99.5636,上固收
25,2023-01-16 14:40:30,22驻产03,194625.SH,1.43Y+1.00Y,5.9204%,-22.08,98.2700,0.2894,10000,983.00,6.1412%,6.4880%,97.9806,上固收
26,2023-01-16 14:40:18,22驻产03,194625.SH,1.43Y+1.00Y,5.9174%,-22.38,98.2740,0.2934,10000,983.00,6.1412%,6.4880%,97.9806,上固收
27,2023-01-16 14:21:15,22驻产D1,196215.SH,10D,5.4585%,82.91,99.9800,0.0312,20000,2000.00,--,4.6294%,99.9488,上固收
28,2023-01-16 13:57:06,22驻产04,182869.SH,2.76Y+2.00Y,5.8791%,-78.04,97.7800,1.8802,10000,978.00,6.6595%,6.9744%,95.8998,上固收
29,2023-01-16 13:55:38,22驻产04,182869.SH,2.76Y+2.00Y,5.8749%,-78.46,97.7900,1.8902,10000,978.00,6.6595%,6.9744%,95.8998,上固收
30,2023-01-16 13:28:14,22驻产04,182869.SH,2.76Y+2.00Y,5.8725%,-78.70,97.7960,1.8962,10000,978.00,6.6595%,6.9744%,95.8998,上固收
31,2023-01-16 11:09:38,22驻产D4,182794.SH,253D,5.3327%,-5.88,98.9380,0.0549,1000,99.00,--,5.3915%,98.8831,上固收
32,2023-01-16 11:09:19,22驻产D4,182794.SH,253D,5.3327%,-5.88,98.9380,0.0549,1000,99.00,--,5.3915%,98.8831,上固收
33,2023-01-16 11:08:43,22驻产D4,182794.SH,253D,5.3327%,-5.88,98.9380,0.0549,1000,99.00,--,5.3915%,98.8831,上固收
34,2023-01-16 11:08:27,22驻产D4,182794.SH,253D,5.3327%,-5.88,98.9380,0.0549,1000,99.00,--,5.3915%,98.8831,上固收
35,2023-01-16 11:08:04,22驻产D4,182794.SH,253D,5.3327%,-5.88,98.9380,0.0549,1000,99.00,--,5.3915%,98.8831,上固收
36,2023-01-12 14:50:23,22驻产02,194361.SH,1.28Y+1.00Y,6.0478%,5.29,99.0570,-0.0759,10000,991.00,5.9949%,6.4387%,99.1329,上固收
37,2023-01-11 14:52:41,22驻产04,182869.SH,2.77Y+2.00Y,6.9530%,34.63,95.1810,-0.8349,10000,952.00,6.6067%,6.9411%,96.0159,上固收
38,2023-01-11 14:48:25,22驻产04,182869.SH,2.77Y+2.00Y,6.9504%,34.37,95.1870,-0.8289,10000,952.00,6.6067%,6.9411%,96.0159,上固收
39,2023-01-10 15:05:08,22驻产D3,194767.SH,162D,1.8647%,-337.36,100.7860,1.5041,6000,605.00,--,5.2383%,99.2819,上固收
40,2023-01-10 15:04:53,22驻产D3,194767.SH,162D,1.8536%,-338.47,100.7910,1.5091,6000,605.00,--,5.2383%,99.2819,上固收
41,2023-01-10 14:07:17,22驻产01,194174.SH,1.21Y+1.00Y,5.5498%,-8.03,99.7780,0.0780,10000,998.00,5.6301%,6.1424%,99.7000,上固收
42,2023-01-09 14:29:17,22驻产03,194625.SH,1.45Y+1.00Y,5.9198%,-12.63,98.2490,0.1664,10000,982.00,6.0461%,6.4209%,98.0826,上固收
43,2023-01-09 14:17:14,22驻产03,194625.SH,1.45Y+1.00Y,5.9160%,-13.01,98.2540,0.1714,10000,983.00,6.0461%,6.4209%,98.0826,上固收
44,2023-01-09 14:00:50,22驻产02,194361.SH,1.29Y+1.00Y,6.2997%,35.36,98.7490,-0.4336,10000,987.00,5.9461%,6.4026%,99.1826,上固收
45,2023-01-09 13:57:20,22驻产04,182869.SH,2.78Y+2.00Y,6.3036%,-28.53,96.7300,0.6846,10000,967.00,6.5889%,6.9747%,96.0454,上固收
46,2023-01-09 13:57:03,22驻产04,182869.SH,2.78Y+2.00Y,6.3024%,-28.65,96.7330,0.6876,10000,967.00,6.5889%,6.9747%,96.0454,上固收
47,2023-01-09 13:55:09,22驻产01,194174.SH,1.21Y+1.00Y,5.5649%,-9.16,99.7600,0.0929,10000,998.00,5.6565%,6.1418%,99.6671,上固收
48,2023-01-09 13:45:05,22驻产02,194361.SH,1.29Y+1.00Y,6.3065%,36.04,98.7410,-0.4416,10000,987.00,5.9461%,6.4026%,99.1826,上固收
49,2023-01-09 13:33:26,22驻产04,182869.SH,2.78Y+2.00Y,6.3012%,-28.77,96.7360,0.6906,10000,967.00,6.5889%,6.9747%,96.0454,上固收
,日期,债券简称,债券代码,剩余期限,成交收益率,成交 - 中债(BP),成交净价,成交 - 中债(元),成交量(手),成交金额(万),中债行权,中债到期,中债净价,来源
0,2023-01-06 14:01:46,22驻产04,182869.SH,2.78Y+2.00Y,6.5689%,-4.46,96.0800,0.0972,10000,961.00,6.6135%,6.9610%,95.9828,上固收
1,2023-01-06 14:01:04,22驻产04,182869.SH,2.78Y+2.00Y,6.3938%,-21.97,96.5030,0.5202,30000,2895.00,6.6135%,6.9610%,95.9828,上固收
2,2023-01-06 13:58:04,22驻产04,182869.SH,2.78Y+2.00Y,6.5676%,-4.59,96.0830,0.1002,10000,961.00,6.6135%,6.9610%,95.9828,上固收
3,2023-01-06 13:49:36,22驻产04,182869.SH,2.78Y+2.00Y,6.3950%,-21.85,96.5000,0.5172,30000,2895.00,6.6135%,6.9610%,95.9828,上固收
4,2023-01-06 10:29:36,22驻产04,182869.SH,2.78Y+2.00Y,6.3926%,-22.09,96.5060,0.5232,30000,2895.00,6.6135%,6.9610%,95.9828,上固收
5,2023-01-05 14:42:20,22驻产02,194361.SH,1.30Y+1.00Y,6.0361%,-1.06,99.0570,0.0002,10000,991.00,6.0467%,6.4433%,99.0568,上固收
6,2023-01-05 14:33:00,22驻产02,194361.SH,1.30Y+1.00Y,6.0370%,-0.97,99.0560,-0.0008,5000,495.00,6.0467%,6.4433%,99.0568,上固收
7,2023-01-05 14:32:53,22驻产02,194361.SH,1.30Y+1.00Y,6.0370%,-0.97,99.0560,-0.0008,5000,495.00,6.0467%,6.4433%,99.0568,上固收
8,2023-01-05 14:08:17,22驻产04,182869.SH,2.79Y+2.00Y,7.3187%,68.56,94.2920,-1.6404,30000,2829.00,6.6331%,6.9517%,95.9324,上固收
9,2023-01-05 14:05:47,22驻产04,182869.SH,2.79Y+2.00Y,7.3145%,68.14,94.3020,-1.6304,30000,2829.00,6.6331%,6.9517%,95.9324,上固收
10,2023-01-05 13:53:36,22驻产04,182869.SH,2.79Y+2.00Y,7.3132%,68.01,94.3050,-1.6274,30000,2829.00,6.6331%,6.9517%,95.9324,上固收
11,2023-01-05 13:05:37,22驻产D4,182794.SH,264D,5.4771%,-7.74,98.7970,0.0618,500,49.00,--,5.5545%,98.7352,上固收
12,2023-01-05 13:05:20,22驻产D4,182794.SH,264D,5.4771%,-7.74,98.7970,0.0618,500,49.00,--,5.5545%,98.7352,上固收
13,2023-01-05 13:05:02,22驻产D4,182794.SH,264D,5.4771%,-7.74,98.7970,0.0618,500,49.00,--,5.5545%,98.7352,上固收
14,2023-01-05 13:04:45,22驻产D4,182794.SH,264D,5.4771%,-7.74,98.7970,0.0618,500,49.00,--,5.5545%,98.7352,上固收
15,2023-01-05 13:04:19,22驻产D4,182794.SH,264D,5.4771%,-7.74,98.7970,0.0618,500,49.00,--,5.5545%,98.7352,上固收
16,2023-01-04 14:47:09,22驻产02,194361.SH,1.30Y+1.00Y,6.0939%,11.87,98.9850,-0.1568,1000,99.00,5.9752%,6.3466%,99.1418,上固收
17,2023-01-04 14:46:26,22驻产02,194361.SH,1.30Y+1.00Y,6.0898%,11.46,98.9900,-0.1518,1000,99.00,5.9752%,6.3466%,99.1418,上固收
18,2023-01-04 13:07:09,22驻产D1,196215.SH,22D,5.2516%,22.99,99.9660,0.0455,10000,1000.00,--,5.0217%,99.9205,上固收
19,2023-01-04 13:07:04,22驻产D1,196215.SH,22D,5.2516%,22.99,99.9660,0.0455,10000,1000.00,--,5.0217%,99.9205,上固收
20,2023-01-03 14:08:39,22驻产D4,182794.SH,266D,3.9011%,-160.10,99.9000,1.1445,2000,200.00,--,5.5021%,98.7555,上固收
21,2023-01-03 14:07:13,22驻产D4,182794.SH,266D,3.8871%,-161.50,99.9100,1.1545,2000,200.00,--,5.5021%,98.7555,上固收
22,2023-01-03 13:12:31,22驻产04,182869.SH,2.79Y+2.00Y,6.3249%,-31.48,96.6620,0.7589,10000,967.00,6.6397%,6.9983%,95.9031,上固收
23,2023-01-03 11:19:08,22驻产04,182869.SH,2.79Y+2.00Y,6.3225%,-31.72,96.6680,0.7649,10000,967.00,6.6397%,6.9983%,95.9031,上固收
24,2022-12-27 11:03:40,22驻产D2,196460.SH,63D,5.5909%,17.33,99.7800,-0.0240,6000,599.00,--,5.4176%,99.8040,上固收
25,2022-12-20 15:22:38,22驻产04,182869.SH,2.83Y+2.00Y,6.4160%,-11.60,96.4000,0.2737,15000,1446.00,6.5320%,6.9408%,96.1263,上固收
26,2022-12-20 15:21:12,22驻产04,182869.SH,2.83Y+2.00Y,6.4148%,-11.72,96.4030,0.2767,15000,1446.00,6.5320%,6.9408%,96.1263,上固收
27,2022-12-20 13:55:22,22驻产02,194361.SH,1.34Y+1.00Y,5.2995%,-61.97,99.9550,0.7699,10000,1000.00,5.9192%,6.2243%,99.1851,上固收
28,2022-12-19 14:38:38,22驻产03,194625.SH,1.51Y+1.00Y,5.9084%,-11.82,98.2000,0.1613,10000,982.00,6.0266%,6.2453%,98.0387,上固收
29,2022-12-19 14:34:14,22驻产03,194625.SH,1.51Y+1.00Y,5.9084%,-11.82,98.2000,0.1613,10000,982.00,6.0266%,6.2453%,98.0387,上固收
30,2022-12-19 13:46:28,22驻产01,194174.SH,1.27Y+1.00Y,5.9383%,23.62,99.3000,-0.2939,10000,993.00,5.7021%,6.0347%,99.5939,上固收
31,2022-12-19 13:28:09,22驻产01,194174.SH,1.27Y+1.00Y,5.9340%,23.19,99.3050,-0.2889,10000,993.00,5.7021%,6.0347%,99.5939,上固收
32,2022-12-16 13:46:50,22驻产D3,194767.SH,187D,7.4338%,192.15,98.1000,-0.9428,2000,196.00,--,5.5123%,99.0428,上固收
33,2022-12-16 13:44:02,22驻产D3,194767.SH,187D,7.4134%,190.11,98.1100,-0.9328,2000,196.00,--,5.5123%,99.0428,上固收
34,2022-12-15 14:29:31,22驻产D3,194767.SH,188D,4.2817%,-122.81,99.6700,0.6306,10000,997.00,--,5.5098%,99.0394,上固收
35,2022-12-15 14:29:27,22驻产D3,194767.SH,188D,4.2738%,-123.60,99.6740,0.6346,10000,997.00,--,5.5098%,99.0394,上固收
36,2022-12-14 14:35:39,22驻产03,194625.SH,1.52Y+1.00Y,5.5524%,-44.79,98.6860,0.6204,5000,493.00,6.0003%,6.1728%,98.0656,上固收
37,2022-12-14 14:35:35,22驻产03,194625.SH,1.52Y+1.00Y,5.5524%,-44.79,98.6860,0.6204,5000,493.00,6.0003%,6.1728%,98.0656,上固收
38,2022-12-14 14:21:28,22驻产03,194625.SH,1.52Y+1.00Y,5.5530%,-44.73,98.6850,0.6194,10000,987.00,6.0003%,6.1728%,98.0656,上固收
39,2022-12-13 14:40:01,22驻产D2,196460.SH,77D,5.5748%,53.34,99.7360,-0.1098,10000,997.00,--,5.0414%,99.8458,上固收
40,2022-12-13 13:59:20,22驻产04,182869.SH,2.85Y+2.00Y,6.4079%,6.63,96.4000,-0.1752,15000,1446.00,6.3416%,6.7258%,96.5752,上固收
41,2022-12-12 14:29:50,22驻产D2,196460.SH,78D,5.5721%,59.02,99.7330,-0.1208,4000,399.00,--,4.9819%,99.8538,上固收
42,2022-12-12 14:27:41,22驻产02,194361.SH,1.36Y+1.00Y,5.3183%,-45.10,99.9300,0.5688,20000,1999.00,5.7693%,5.9425%,99.3612,上固收
43,2022-12-12 14:21:34,22驻产02,194361.SH,1.36Y+1.00Y,5.3175%,-45.18,99.9310,0.5698,20000,1999.00,5.7693%,5.9425%,99.3612,上固收
44,2022-12-12 14:17:07,22驻产D2,196460.SH,78D,5.5721%,59.02,99.7330,-0.1208,10000,997.00,--,4.9819%,99.8538,上固收
45,2022-12-12 14:03:23,22驻产03,194625.SH,1.53Y+1.00Y,5.5478%,-27.23,98.6880,0.3806,10000,987.00,5.8201%,5.9502%,98.3074,上固收
46,2022-12-12 14:03:14,22驻产03,194625.SH,1.53Y+1.00Y,5.5472%,-27.29,98.6890,0.3816,10000,987.00,5.8201%,5.9502%,98.3074,上固收
47,2022-12-09 15:11:58,22驻产D4,182794.SH,291D,3.8990%,-111.96,99.9000,0.8666,2000,200.00,--,5.0186%,99.0334,上固收
48,2022-12-09 14:27:45,22驻产04,182869.SH,2.86Y+2.00Y,5.8880%,-30.50,97.6910,0.7557,30000,2931.00,6.1930%,6.6046%,96.9353,上固收
49,2022-12-09 14:10:58,22驻产04,182869.SH,2.86Y+2.00Y,6.8748%,68.18,95.2400,-1.6953,25000,2381.00,6.1930%,6.6046%,96.9353,上固收
,日期,债券简称,债券代码,剩余期限,成交收益率,成交 - 中债(BP),成交净价,成交 - 中债(元),成交量(手),成交金额(万),中债行权,中债到期,中债净价,来源
0,2022-12-09 14:06:34,22驻产04,182869.SH,2.86Y+2.00Y,6.1855%,-0.75,96.9430,0.0077,5000,485.00,6.1930%,6.6046%,96.9353,上固收
1,2022-12-09 14:05:19,22驻产04,182869.SH,2.86Y+2.00Y,6.8707%,67.77,95.2500,-1.6853,25000,2381.00,6.1930%,6.6046%,96.9353,上固收
2,2022-12-09 14:00:52,22驻产04,182869.SH,2.86Y+2.00Y,5.8896%,-30.34,97.6870,0.7517,30000,2931.00,6.1930%,6.6046%,96.9353,上固收
3,2022-12-06 13:50:20,22驻产03,194625.SH,1.54Y+1.00Y,5.2606%,-1.05,99.0880,0.0037,50000,4954.00,5.2711%,5.5287%,99.0843,上固收
4,2022-12-05 13:48:23,22驻产02,194361.SH,1.38Y+1.00Y,5.3175%,13.78,99.9300,-0.1959,20000,1999.00,5.1797%,5.4548%,100.1259,上固收
5,2022-12-02 14:32:03,22驻产01,194174.SH,1.32Y+1.00Y,4.8796%,-3.70,100.5950,0.0309,10000,1006.00,4.9166%,5.2055%,100.5641,上固收
6,2022-12-02 13:47:49,22驻产03,194625.SH,1.55Y+1.00Y,5.1804%,-0.97,99.1990,0.0028,50000,4960.00,5.1901%,5.4529%,99.1962,上固收
7,2022-12-01 14:10:53,22驻产03,194625.SH,1.56Y+1.00Y,4.6486%,-47.30,99.9780,0.6829,5000,500.00,5.1216%,5.3770%,99.2951,上固收
8,2022-12-01 13:41:02,22驻产03,194625.SH,1.56Y+1.00Y,4.6451%,-47.65,99.9830,0.6879,5000,500.00,5.1216%,5.3770%,99.2951,上固收
9,2022-11-30 14:48:41,22驻产04,182869.SH,2.89Y+2.00Y,6.0358%,34.76,97.3000,-0.8987,10000,973.00,5.6882%,6.3417%,98.1987,上固收
10,2022-11-30 14:21:22,22驻产04,182869.SH,2.89Y+2.00Y,6.0378%,34.96,97.2950,-0.9037,10000,973.00,5.6882%,6.3417%,98.1987,上固收
11,2022-11-30 13:42:50,22驻产04,182869.SH,2.89Y+2.00Y,6.0397%,35.15,97.2900,-0.9087,10000,973.00,5.6882%,6.3417%,98.1987,上固收
12,2022-11-29 15:17:43,22驻产D3,194767.SH,204D,2.1724%,-226.60,100.8200,1.2641,2000,202.00,--,4.4384%,99.5559,上固收
13,2022-11-29 14:24:42,22驻产02,194361.SH,1.40Y+1.00Y,5.1497%,22.99,100.1520,-0.3216,10000,1002.00,4.9198%,5.1616%,100.4736,上固收
14,2022-11-29 14:22:52,22驻产03,194625.SH,1.56Y+1.00Y,4.6487%,-30.92,99.9780,0.4445,5000,500.00,4.9579%,5.2077%,99.5335,上固收
15,2022-11-29 14:22:32,22驻产03,194625.SH,1.56Y+1.00Y,4.6460%,-31.19,99.9820,0.4485,5000,500.00,4.9579%,5.2077%,99.5335,上固收
16,2022-11-29 13:02:38,22驻产02,194361.SH,1.40Y+1.00Y,5.1436%,22.38,100.1600,-0.3136,10000,1002.00,4.9198%,5.1616%,100.4736,上固收
17,2022-11-29 11:00:53,22驻产04,182869.SH,2.89Y+2.00Y,5.1273%,-47.38,99.6400,1.2184,10000,996.00,5.6011%,6.2930%,98.4216,上固收
18,2022-11-28 14:56:10,22驻产D3,194767.SH,205D,2.1794%,-226.62,100.8200,1.2737,2000,202.00,--,4.4456%,99.5463,上固收
19,2022-11-28 14:39:02,22驻产D3,194767.SH,205D,3.2821%,-116.35,100.2000,0.6537,30000,3006.00,--,4.4456%,99.5463,上固收
20,2022-11-28 14:38:30,22驻产D3,194767.SH,205D,3.2731%,-117.25,100.2050,0.6587,30000,3006.00,--,4.4456%,99.5463,上固收
21,2022-11-28 13:28:26,22驻产D3,194767.SH,205D,3.2642%,-118.14,100.2100,0.6637,30000,3006.00,--,4.4456%,99.5463,上固收
22,2022-11-23 14:10:15,22驻产D3,194767.SH,210D,4.4221%,-9.10,99.5580,0.0558,10000,996.00,--,4.5131%,99.5022,上固收
23,2022-11-23 10:31:22,22驻产D4,182794.SH,307D,4.5252%,0.34,99.3920,0.0005,50000,4970.00,--,4.5218%,99.3915,上固收
24,2022-11-22 15:08:48,21驻产D2,197599.SH,9D,4.8343%,73.47,99.9960,-0.0198,10000,1000.00,--,4.0996%,100.0158,上固收
25,2022-11-22 13:58:41,22驻产D2,196460.SH,98D,5.1508%,70.47,99.7820,-0.1908,10000,998.00,--,4.4461%,99.9728,上固收
26,2022-11-22 13:21:08,21驻产D2,197599.SH,9D,4.8343%,73.47,99.9960,-0.0198,10000,1000.00,--,4.0996%,100.0158,上固收
27,2022-11-21 15:03:24,22驻产D3,194767.SH,212D,3.4955%,-98.85,100.0850,0.5741,1000,100.00,--,4.4840%,99.5109,上固收
28,2022-11-21 15:03:16,22驻产D3,194767.SH,212D,3.4955%,-98.85,100.0850,0.5741,2000,200.00,--,4.4840%,99.5109,上固收
29,2022-11-21 15:03:11,22驻产D3,194767.SH,212D,3.4955%,-98.85,100.0850,0.5741,3000,300.00,--,4.4840%,99.5109,上固收
30,2022-11-21 14:30:59,22驻产D2,196460.SH,99D,5.1459%,68.20,99.7820,-0.1853,5000,499.00,--,4.4639%,99.9673,上固收
31,2022-11-21 14:16:17,22驻产04,182869.SH,2.91Y+2.00Y,5.5496%,3.12,98.5340,-0.0924,25000,2463.00,5.5184%,6.2395%,98.6264,上固收
32,2022-11-21 13:47:39,22驻产D4,182794.SH,309D,4.6350%,11.41,99.3000,-0.0861,6000,596.00,--,4.5209%,99.3861,上固收
33,2022-11-21 13:35:41,22驻产04,182869.SH,2.91Y+2.00Y,5.5508%,3.24,98.5310,-0.0954,25000,2463.00,5.5184%,6.2395%,98.6264,上固收
34,2022-11-18 14:51:46,22驻产D4,182794.SH,312D,4.5024%,0.74,99.4030,-0.0030,20000,1988.00,--,4.4950%,99.4060,上固收
35,2022-11-18 14:27:38,22驻产D4,182794.SH,312D,4.4951%,0.01,99.4090,0.0030,20000,1988.00,--,4.4950%,99.4060,上固收
36,2022-11-16 15:16:23,22驻产D4,182794.SH,314D,3.0066%,-130.99,100.6500,1.0985,6000,604.00,--,4.3165%,99.5515,上固收
37,2022-11-16 15:16:22,22驻产D3,194767.SH,217D,2.2623%,-202.77,100.8200,1.2008,2000,202.00,--,4.2900%,99.6192,上固收
38,2022-11-15 15:09:49,22驻产03,194625.SH,1.60Y+1.00Y,4.5367%,-1.06,100.1490,0.0030,50000,5007.00,4.5473%,4.7824%,100.1460,上固收
39,2022-11-15 14:05:24,22驻产02,194361.SH,1.44Y+1.00Y,4.5560%,0.01,100.9720,-0.0163,10000,1010.00,4.5559%,4.7965%,100.9883,上固收
40,2022-11-15 14:05:01,22驻产02,194361.SH,1.44Y+1.00Y,4.5531%,-0.28,100.9760,-0.0123,10000,1010.00,4.5559%,4.7965%,100.9883,上固收
41,2022-11-14 14:26:12,22驻产04,182869.SH,2.93Y+2.00Y,5.1273%,9.92,99.6400,-0.2780,10000,996.00,5.0281%,6.0184%,99.9180,上固收
42,2022-11-14 14:26:02,22驻产04,182869.SH,2.93Y+2.00Y,5.1254%,9.73,99.6450,-0.2730,10000,996.00,5.0281%,6.0184%,99.9180,上固收
43,2022-11-14 13:23:40,22驻产02,194361.SH,1.44Y+1.00Y,4.4945%,16.05,101.0590,-0.2448,20000,2021.00,4.3340%,4.6005%,101.3038,上固收
44,2022-11-14 13:23:38,22驻产02,194361.SH,1.44Y+1.00Y,4.5061%,17.21,101.0430,-0.2608,20000,2021.00,4.3340%,4.6005%,101.3038,上固收
45,2022-11-14 13:18:18,22驻产D2,196460.SH,106D,5.0971%,142.14,99.7820,-0.4243,5000,499.00,--,3.6757%,100.2063,上固收
46,2022-11-14 11:09:48,22驻产D2,196460.SH,106D,5.1040%,142.83,99.7800,-0.4263,5000,499.00,--,3.6757%,100.2063,上固收
47,2022-11-14 10:59:33,22驻产02,194361.SH,1.44Y+1.00Y,4.5003%,16.63,101.0510,-0.2528,30000,3032.00,4.3340%,4.6005%,101.3038,上固收
48,2022-11-11 14:11:47,22驻产02,194361.SH,1.45Y+1.00Y,4.5799%,37.29,100.9460,-0.5386,20000,2019.00,4.2070%,4.5091%,101.4846,上固收
49,2022-11-11 14:10:51,22驻产02,194361.SH,1.45Y+1.00Y,4.5770%,37.00,100.9500,-0.5346,10000,1010.00,4.2070%,4.5091%,101.4846,上固收
,日期,债券简称,债券代码,剩余期限,成交收益率,成交 - 中债(BP),成交净价,成交 - 中债(元),成交量(手),成交金额(万),中债行权,中债到期,中债净价,来源
0,2022-11-11 14:10:39,22驻产02,194361.SH,1.45Y+1.00Y,4.5770%,37.00,100.9500,-0.5346,10000,1010.00,4.2070%,4.5091%,101.4846,上固收
1,2022-11-10 14:17:11,22驻产03,194625.SH,1.61Y+1.00Y,4.6497%,41.93,99.9780,-0.6582,10000,1000.00,4.2304%,4.5500%,100.6362,上固收
2,2022-11-07 14:04:33,22驻产02,194361.SH,1.46Y+1.00Y,4.8999%,86.00,100.5060,-1.2334,10000,1005.00,4.0399%,4.3732%,101.7394,上固收
3,2022-11-07 14:03:55,22驻产02,194361.SH,1.46Y+1.00Y,4.8984%,85.85,100.5080,-1.2314,10000,1005.00,4.0399%,4.3732%,101.7394,上固收
4,2022-11-03 13:42:08,22驻产01,194174.SH,1.40Y+1.00Y,4.3501%,44.46,101.3410,-0.6230,10000,1013.00,3.9055%,4.2296%,101.9640,上固收
5,2022-11-03 13:40:01,22驻产01,194174.SH,1.40Y+1.00Y,4.3561%,45.06,101.3330,-0.6310,5000,507.00,3.9055%,4.2296%,101.9640,上固收
6,2022-11-03 13:39:46,22驻产01,194174.SH,1.40Y+1.00Y,4.3561%,45.06,101.3330,-0.6310,5000,507.00,3.9055%,4.2296%,101.9640,上固收
7,2022-10-31 14:45:49,22驻产D3,194767.SH,233D,3.6493%,2.48,99.9910,-0.0268,20000,2000.00,--,3.6245%,100.0178,上固收
8,2022-10-31 14:45:35,22驻产D3,194767.SH,233D,3.6398%,1.53,99.9970,-0.0208,20000,2000.00,--,3.6245%,100.0178,上固收
9,2022-10-31 14:02:38,22驻产D3,194767.SH,233D,3.6194%,-0.51,100.0100,-0.0078,10000,1000.00,--,3.6245%,100.0178,上固收
10,2022-10-31 14:02:24,22驻产D3,194767.SH,233D,3.6099%,-1.46,100.0160,-0.0018,10000,1000.00,--,3.6245%,100.0178,上固收
11,2022-10-28 13:50:54,22驻产04,182869.SH,2.98Y+2.00Y,4.9940%,-2.39,100.0000,0.0507,50000,5000.00,5.0179%,5.9421%,99.9493,上固收
12,2022-10-26 15:03:32,22驻产02,194361.SH,1.49Y+1.00Y,4.5998%,57.87,100.9460,-0.8526,20000,2019.00,4.0211%,4.3361%,101.7986,上固收
13,2022-10-26 14:39:12,22驻产02,194361.SH,1.49Y+1.00Y,4.5998%,57.87,100.9460,-0.8526,10000,1009.00,4.0211%,4.3361%,101.7986,上固收
14,2022-10-24 14:25:43,22驻产02,194361.SH,1.50Y+1.00Y,4.0186%,2.66,101.7910,-0.0632,1000,102.00,3.9920%,4.3236%,101.8542,上固收
15,2022-10-24 14:24:51,22驻产02,194361.SH,1.50Y+1.00Y,4.0192%,2.72,101.7900,-0.0642,1000,102.00,3.9920%,4.3236%,101.8542,上固收
16,2022-10-19 14:47:32,22驻产01,194174.SH,1.44Y+1.00Y,4.0491%,16.19,101.8000,-0.2458,5000,509.00,3.8872%,4.2331%,102.0458,上固收
17,2022-10-19 14:43:53,22驻产01,194174.SH,1.44Y+1.00Y,4.0462%,15.90,101.8040,-0.2418,5000,509.00,3.8872%,4.2331%,102.0458,上固收
18,2022-10-18 14:26:11,22驻产01,194174.SH,1.44Y+1.00Y,3.4402%,-45.36,102.6640,0.6238,10000,1027.00,3.8938%,4.2569%,102.0402,上固收
19,2022-10-18 13:30:08,22驻产01,194174.SH,1.44Y+1.00Y,3.4430%,-45.08,102.6600,0.6198,10000,1027.00,3.8938%,4.2569%,102.0402,上固收
20,2022-10-17 15:27:41,22驻产D4,182794.SH,344D,3.7804%,9.03,100.0000,-0.0946,10000,1000.00,--,3.6901%,100.0946,上固收
21,2022-10-17 15:25:42,22驻产D4,182794.SH,344D,3.7804%,9.03,100.0000,-0.0946,10000,1000.00,--,3.6901%,100.0946,上固收
22,2022-10-17 14:45:30,22驻产D4,182794.SH,344D,3.7804%,9.03,100.0000,-0.0946,10000,1000.00,--,3.6901%,100.0946,上固收
23,2022-10-14 14:35:57,22驻产02,194361.SH,1.53Y+1.00Y,4.0411%,-0.92,101.7900,-0.0040,1000,102.00,4.0503%,4.4151%,101.7940,上固收
24,2022-10-13 13:56:37,22驻产D3,194767.SH,251D,3.8065%,17.91,99.8890,-0.1319,50000,4994.00,--,3.6274%,100.0209,上固收
25,2022-10-13 13:55:00,22驻产D3,194767.SH,251D,3.8109%,18.35,99.8860,-0.1349,50000,4994.00,--,3.6274%,100.0209,上固收
26,2022-10-12 14:09:38,22驻产D4,182794.SH,349D,3.9503%,24.41,99.8450,-0.2365,10000,998.00,--,3.7062%,100.0815,上固收
27,2022-10-12 14:01:41,22驻产D4,182794.SH,349D,3.9503%,24.41,99.8450,-0.2365,20000,1997.00,--,3.7062%,100.0815,上固收
28,2022-10-12 13:09:24,21驻产D2,197599.SH,50D,3.5034%,5.93,100.1530,-0.0252,5000,501.00,--,3.4441%,100.1782,上固收
29,2022-10-12 13:07:18,21驻产D2,197599.SH,50D,3.5034%,5.93,100.1530,-0.0252,5000,501.00,--,3.4441%,100.1782,上固收
